Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW)
20240525113004,0,1007.1,41.88,38.2,34551.54,246.46
20240525114004,0,1007.03,40.4,42.48,30736.75,209.03
20240525115004,0,1007,40.26,43.33,43257.15,406.85
20240525120004,0,1007.03,41.27,41.02,50757.04,523.78
20240525121004,0,1006.88,40.56,42.63,36859.69,268.99
20240525122004,0,1006.8,39.42,44.94,26962.25,151.17
20240525123004,0,1006.73,37.96,48.66,24045.25,116.44
20240525124004,0,1006.65,37.16,50.96,25148.83,153.57
20240525125004,0,1006.6,38.55,46.9,38569.82,351.58
20240525130004,0,1006.52,39.51,44.07,39676.29,339.29
20240525131004,0,1006.38,40.26,42.12,41107.06,382.62
20240525132004,0,1006.27,40.92,39.99,39649.78,334.02
20240525133004,0,1006.16,41.34,39.37,41987.99,404.04
20240525134004,0,1006.09,41.02,40.22,29717.63,193.39
20240525135004,0,1005.94,39.31,43.78,29213.75,190.63
20240525140004,0,1005.84,38.42,46.88,24535.08,148.99
20240525141004,0,1005.79,37.44,49.42,15323.58,67.99
20240525142004,0,1005.74,36.34,53.46,21465.33,106.8
20240525143004,0,1005.66,36.36,53.6,22231.84,102.62
20240525144004,0,1005.64,35.19,57.01,22475.58,102.97
20240525145004,0,1005.55,34.78,58.46,14967.33,46.11
20240525150004,0,1005.41,34.65,57.58,18710.08,73.89
20240525151004,0,1005.29,35.14,57.07,20361.17,99.44
20240525152004,0,1005.22,35.9,55.41,22680.17,120.24
20240525153004,0,1005.07,36.51,53.75,22935.33,128.98
20240525154004,0,1004.96,37.26,52.1,20475.75,100.29
20240525155004,0,1004.87,36.7,53.67,17106.08,70.04
20240525160004,0,1004.78,35.97,56.07,15392.33,54.66
20240525161004,0,1004.64,35.51,57.79,13351,39.25
20240525162004,0,1004.6,34.59,60.85,11109.67,27.22
20240525163004,0,1004.89,33.73,63.57,10800.58,25.16
20240525164004,0,1005.11,33.3,65.42,11452.33,29.7
20240525165004,0,1005.3,32.9,70.2,11346.75,27.94
20240529160004,0,1002.19,31.64,58.56,12808.17,35.7
20240529161004,0,1002.24,30.98,61.06,10658.33,24.59
20240529162004,0,1002.29,30.74,62.86,9140.67,17.8
20240529163004,0,1002.34,30.43,62.46,7592.25,12.62
20240529164004,0,1002.35,30.01,64.63,6929.42,10.43
20240529165004,0,1002.39,29.45,67.66,5682.16,6.55
20240530090004,0,1003.57,45.03,32.83,81190.72,512.84
20240530091004,0,1003.56,45.37,32.13,63154.23,280.96
20240530092004,0,1003.73,45.29,32.06,58729.24,332.59
20240530093004,0,1003.89,43.02,35.21,37109.36,309.76
20240530094004,0,1003.96,41.3,38.96,32311.25,246.82
20240530095004,0,1004.07,40.51,41.17,25685,167.63
20240530100004,0,1004.08,39.16,44.98,22078.92,119.08
20240530101004,0,1003.99,38.72,46.89,33182.2,270.7
20240530102004,0,1003.92,40.23,43.62,57235.5,634.92
20240530103004,0,1003.85,44.06,35.51,96934.04,1179.39
20240530104004,0,1003.78,47.76,28.51,116300.39,903.57
20240530105004,0,1003.64,46.94,29.34,101272.41,692.9
20240530110004,0,1003.55,46.73,29.85,93832.09,668
20240530111004,0,1003.53,47.66,27.46,73246.37,499.11
20240530112004,0,1003.43,46.86,29.09,61408.74,585.83
20240530113004,0,1003.35,46.95,28.29,59475.66,711.94
20240530114004,0,1003.21,45.66,30.44,53384.8,652.77
20240530115004,0,1003.13,47.25,28.04,88153.25,1131.67
20240530120004,0,1003.09,47.82,27.16,46982.27,413.77
20240530121004,0,1002.9,45.59,29.97,31384.24,258.92
20240530122004,0,1002.74,43.12,35.24,30578.58,222.31
20240530123004,0,1002.62,42.82,35.91,41557.33,381.71
20240530124004,0,1002.46,45.58,31.74,87544.11,1321.05
20240530125004,0,1002.21,48.42,26.69,67680.73,741.18
20240530130004,0,1002.03,48.64,25.52,60162.62,826.29
20240530131004,0,1001.93,48.54,26.01,61798.84,794.2
20240530132004,0,1001.94,48.27,26.21,42857.11,430.39
20240530133004,0,1001.85,45.83,29.94,37937.49,359.76
20240530134004,0,1001.84,43.03,35.41,21452.16,112.37
20240530135004,0,1001.86,39.18,44.47,18149,69.54
20240530140004,0,1001.9,37.58,49.06,12957.33,37.06
20240530141004,0,1001.96,36.36,52.34,11790.25,29.27
20240530142004,0,1001.98,35.74,54.38,10035.67,20.58
20240530143004,0,1002.08,34.83,57.33,8742.17,14.63
20240530144004,0,1002.06,34.46,58.94,9420.25,18.42
20240530145004,0,1002,34.27,59.8,10580.17,24.08
20240530150004,0,1002.03,34.25,60.82,10713.67,22.97
20240530151004,0,1002.05,33.93,62.97,10108,19.39
20240530152004,0,1002.06,32.87,68.75,5918.92,7.15
20240530153004,0,1002,31.86,73.26,5853,6.75
20240530154004,0,1002.15,31.31,77.82,4366.75,4
20240530155004,0,1002.29,29.85,92.03,5302.17,6.19
20240530160004,0,1002.33,28.58,100,5658.58,7.65
20240530161004,0,1002.3,28.63,100,7237.08,12.86
20240530162004,0,1002.35,28.97,98.79,9413.58,21.02
20240530163004,0,1002.39,29.38,94.87,8037.67,13.7
20240530164004,0,1002.41,29.18,97.28,5014,5.27
20240530165004,0,1002.43,28.78,99.98,3962.75,3.42
20240531090004,0,1005.2,38.33,49.56,38630.29,475.59
20240531091004,0,1005.19,41.41,41.7,55865.33,719.15
20240531092004,0,1005.22,42.12,40.1,41194.57,317.62
20240531093004,0,1005.26,44.8,34.1,104884.67,1333.84
20240531094004,0,1005.18,46.01,30.88,93013.62,923.2
20240531095004,0,1005.08,46.69,28.79,100985.1,963.77
20240531100004,0,1004.98,47.16,28.1,102826.72,1037.11
20240531101004,0,1004.9,47.36,29.22,117758.2,1189.22
20240531102004,0,1004.93,46.8,30.31,117758.2,1260.6
20240531103004,0,1004.9,46.75,30.46,117758.2,1217.31
20240531104004,0,1004.84,47.13,29.83,117758.2,1077.29
20240531105004,0,1004.75,47.46,28.68,117758.2,942.82
20240531110004,0,1004.66,47.1,29.31,117758.2,1182.84
20240531111004,0,1004.57,47.78,28.61,117758.2,1262.47
20240531112004,0,1004.4,48.72,27.17,116717.27,1198.71
20240531113004,0,1004.32,48.52,27.47,117609.24,1286.2
20240531114004,0,1004.4,48.26,28.13,117735.02,1308.73
20240531115004,0,1004.3,46.6,31.08,53931.53,554.24
20240531120004,0,1004.22,46.17,32.13,94940.04,1402.31
20240531121004,0,1004.16,47.47,30.06,104245.34,1651.26
20240531122004,0,1004.06,47.43,30.02,81307.34,1363.11
20240531123004,0,1003.9,46.6,31.79,95074.81,1737.75
20240531124004,0,1003.96,48.06,29.33,80943.47,1430.28
20240531125004,0,1003.85,45.89,32.97,50774.06,804.22
20240531130004,0,1003.72,44.74,35.15,40124.24,462.49
20240531131004,0,1003.64,44.77,35.47,60312.66,1297.75
20240531132004,0,1003.45,42.38,40.55,38918.93,450.84
20240531133004,0,1003.47,43.51,38.33,55268.28,1125.01
20240531134004,0,1003.4,46.06,33.17,50416.18,1447.71
20240531135004,0,1003.31,46.86,31.29,38395.62,1240.16
20240531140004,0,1003.32,48.28,28.71,39899.91,1160.3
20240531141004,0,1003.3,46.35,31.42,33512.58,536.73
20240531142004,0,1003.31,45.32,33.26,32184.08,454.09
20240531143004,0,1003.32,42.76,38.46,31619.58,284.76
20240531144004,0,1003.28,42.73,38.83,37711.25,467.89
20240531145004,0,1003.21,43.27,37.77,35189.79,529.3
20240531150004,0,1003.2,42.55,39.83,30922,301.74
20240531151004,0,1003.13,41.4,42.67,25728.75,198.51
20240531152004,0,1003.08,39.83,46.34,20382.58,93.04
20240531153004,0,1003.11,38.51,50.65,16158.58,60.89
20240531154004,0,1003.11,37.83,52.12,13990.5,40.59
20240531155004,0,1003.22,35.74,58.66,11476.5,23.43
20240531160004,0,1003.33,34.84,61.68,9069.58,15.82
20240531161004,0,1003.33,34.26,65.02,7888.33,12.27
20240531162004,0,1003.39,32.55,81.39,8573.08,15.34
20240531163004,0,1003.42,31.92,83.69,7849.33,12.57
20240531164004,0,1003.36,30.48,96.24,6005.92,8.79
20240531165004,0,1003.56,29.2,100,6813,11.85
20240601090004,0,1006.94,42.22,44.28,26983.64,176.18
20240601091004,0,1006.95,39.28,51.66,17064.67,61.41
20240601092004,0,1006.95,38.11,56.05,17746.33,65.04
20240601093004,0,1006.97,37.95,56.92,23052,113.41
20240601094004,0,1006.92,39.03,53.81,41194.31,319.16
20240601095004,0,1006.94,40.78,47.58,42067.93,350.81
20240601100004,0,1006.93,41.38,45.46,40185.84,319.51
20240601101004,0,1006.84,40.88,46.04,29579.83,197.73
20240601102004,0,1006.67,39.98,48.48,25911.5,146.71
20240601103004,0,1006.59,40.12,47.83,33155.94,231.66
20240601104004,0,1006.62,41.61,44.44,49851.6,512.86
20240601105004,0,1006.45,44.76,37.43,86074.08,966.23
20240601110004,0,1006.33,45.65,34.52,66325.71,830.86
20240601111004,0,1006.15,47.6,30.38,109519.17,1174.03
20240601112004,0,1006.04,46.52,31.48,35590.46,209.11
20240601113004,0,1005.84,42.29,39.3,24336,122.51
20240601114004,0,1005.69,39.74,46.72,17763.83,64.89
20240601115004,0,1005.53,38.15,52.37,19112.58,77.61
20240601120004,0,1005.34,38.03,53.24,19287.67,85.84
20240601121004,0,1005.23,37.83,54.08,26175.92,154.49
20240601122004,0,1005.18,38.97,51.11,31882.83,225.72
20240601123004,0,1005.06,40.43,47.14,41988.52,399.1
20240601124004,0,1004.83,41.49,43.87,38146.81,329.42
20240601125004,0,1004.68,40.86,45.22,30826.92,200.62
20240601130004,0,1004.57,40.39,46.68,32084.08,214.6
20240601131004,0,1004.49,39.68,48.45,28454.42,181.67
20240601132004,0,1004.37,38.9,50.9,24274.33,122.47
20240601133004,0,1004.39,38.09,53.88,23839.84,108.81
20240601134004,0,1004.37,37.43,56.6,22567.58,99.89
20240601135004,0,1004.4,36.37,60.4,18940.75,72.28
20240601140004,0,1004.34,35.59,64.55,16531.08,56.03
20240601141004,0,1004.31,34.17,77.15,16970.17,60.04
20240601142004,0,1004.25,32.9,84.06,14319.17,40.03
20240601143004,0,1004.32,32.95,84.62,15790.83,49.62
20240601144004,0,1004.23,31.44,95.73,11251.42,25.84
20240601145004,0,1004.2,30.57,100,10719.17,24.35
20240601150004,0,1004.21,30.64,100,10711.75,28.09
20240601151004,0,1004.21,31.07,100,12248.33,32.58
20240601152004,0,1004.11,31.6,98.18,13923.25,41.03
20240601153004,0,1004.08,31.82,95.32,10454.25,22.48
20240601154004,0,1003.98,31.41,96.53,6099.75,7.28
20240601155004,0,1003.94,31.08,96.33,4481.58,4.22
20240601160004,0,1003.93,30.84,96.54,4621,4.61
20240601161004,0,1003.97,30.58,96.54,3763.5,3.61
20240601162004,0,1003.93,30.1,99.36,6569.42,9.26
20240601163004,0,1003.9,29.63,100,6102.08,8.19
20240601164004,0,1003.85,29.58,100,4089.58,4.79
20240601165004,0,1003.81,30.04,100,5733.92,7.35
20240602090004,0,1003.84,31.91,98.67,18233.33,75.37
20240602091004,0,1003.78,32.03,94.85,16665.08,63.17
20240602092004,0,1003.7,32,94.88,14815.08,45.73
20240602093004,0,1003.64,31.67,95.7,12204.83,31.3
20240602094004,0,1003.67,31.06,96.67,7878.41,12.37
20240602095004,0,1003.54,30.71,99.25,11211.75,24.98
20240602100004,0,1003.52,31.23,97.08,14470.25,41.21
20240602101004,0,1003.52,31.26,97.25,10245.83,21.52
20240602102004,0,1003.38,31.2,98.43,14641.08,46.73
20240602103004,0,1003.26,32.25,93.28,21463.75,84.83
20240602104004,0,1003.23,32.63,89.48,16593.83,57.32
20240602105004,0,1003.13,32.37,90.45,16870.92,57.71
20240602110004,0,1003.01,32.36,90.21,14176.25,39.39
20240602111004,0,1002.88,31.57,93.34,16311.17,50.13
20240602112004,0,1002.77,30.69,98.73,14119.42,39.42
20240602113004,0,1002.59,29.71,100,8661.08,14.12
20240602114004,0,1002.34,29.27,100,12423.5,25.32
20240602115004,0,1002.28,28.38,100,6456.25,7.91
20240602120004,0,1002.14,27.75,100,7598.58,11.39
20240602121004,0,1001.92,28.01,100,12388.58,27.89
20240602122004,0,1001.85,28.06,100,9653.92,18.68
20240602123004,0,1001.69,27.51,100,5432.67,6.2
20240602124004,0,1001.44,27.55,100,8031.67,13.38
20240602125004,0,1001.21,27.78,100,7283,11.72
20240602130004,0,1000.95,27.86,100,11249.92,25.09
20240602131004,0,1000.86,28.05,100,12728.5,36.51
20240602132004,0,1000.8,28.4,100,17091.17,56.37
20240602133004,0,1000.83,28.28,100,15934.58,53.68
20240602134004,0,1000.76,28.35,100,13768.58,39.84
20240602135004,0,1000.7,28.13,100,11585.92,26.12
20240602140004,0,1000.54,28.17,100,12039.5,29.22
20240602141004,0,1000.41,28.28,100,7519.5,13.33
20240602142004,0,1000.4,27.86,100,5070.83,5.07
20240602143004,0,1000.32,27.81,100,8145.92,12.93
20240602144004,0,1000.11,27.79,100,7465.08,10.46
20240602145004,0,1000.01,27.89,100,6179.42,6.97
20240602150004,0,999.85,27.81,100,5211.17,5.12
20240602151004,0,999.73,27.58,100,3356.17,2.45
20240602152004,0,999.78,26.66,100,2646.92,1.33
20240602153004,0,999.74,25.92,100,4294.67,3.68
20240602154004,0,999.72,25.61,100,3702.67,2.66
20240602155004,0,999.65,25.5,100,3507.83,2.61
20240602160004,0,999.58,25.43,100,3929.42,3.3
20240602161004,0,999.57,25.26,100,4243.83,3.85
20240602162004,0,999.64,25.1,100,2746.92,1.64
20240602163004,0,999.56,25.12,100,2663.25,1.54
20240602164004,0,999.76,25.09,100,2477.83,1.34
20240602165004,0,999.81,25.18,100,3296.42,2.33
20240603090004,0,1003.99,24.44,100,15985.92,58.46
20240603091004,0,1003.99,24.34,100,17345.83,65.11
20240603092004,0,1003.92,24.82,100,19688.08,86.06
20240603093004,0,1003.95,25.84,100,21943.33,106.77
20240603094004,0,1003.94,25.73,100,16459.08,62.08
20240603095004,0,1003.94,25.68,100,19009.58,79.64
20240603100004,0,1003.93,26.6,100,19007.33,80.28
20240603101004,0,1003.96,27.01,99.97,14560.75,51.35
20240603102004,0,1003.96,27.27,99.04,17475.92,70.23
20240603103004,0,1003.92,27.46,95.28,20571,94.56
20240603104004,0,1003.89,28.55,89.44,25515,148.54
20240603105004,0,1003.82,29.2,82.99,31414.42,216.4
20240603110004,0,1003.85,28.28,84.87,19173.33,82.79
20240603111004,0,1003.92,28.08,86.91,19302.5,82.96
20240603112004,0,1003.92,28.07,86.15,14136.5,46.67
20240603113004,0,1003.82,27.47,88.65,14564.83,48.32
20240603114004,0,1003.71,27.82,86.97,19153.33,75.36
20240603115004,0,1003.68,28.23,85.85,21959,106.46
20240603120004,0,1003.62,28.48,83.32,27659.33,158.86
20240603121004,0,1003.48,29.14,81.4,26117.5,150.79
20240603122004,0,1003.36,30.45,75.9,37562.37,337.89
20240603123004,0,1003.31,30.83,73.12,30846.67,193.18
20240603124004,0,1003.18,30.43,74.4,24349.17,123.04
20240603125004,0,1003.13,31.23,69.55,31925.5,233.52
20240603130004,0,1003.08,30.95,70.6,27101.17,160.45
20240603131004,0,1003.05,31.56,67.18,29614.08,197.19
20240603132004,0,1003.09,31.17,68.91,26232,164.71
20240603133004,0,1003.08,31.81,66.2,28472.08,176.75
20240603134004,0,1003.07,31.08,68.4,18852,78.99
20240603135004,0,1003.1,29.25,74.31,17146.92,63.75
20240603140004,0,1003.17,28.9,75.85,21298.5,98.34
20240603141004,0,1003.21,28.55,76.84,16141.42,64.03
20240603142004,0,1003.24,29.8,73.04,24070.58,137.68
20240603143004,0,1003.31,30.54,69.24,19918.42,89.88
20240603144004,0,1003.39,30.09,70.86,15096.17,55.3
20240603145004,0,1003.45,29.51,72.41,13194.75,40.67
20240603150004,0,1003.45,28.46,75.58,7844.08,13.59
20240603151004,0,1003.54,27.89,80.88,8809.58,15.98
20240603152004,0,1003.59,27.29,84.07,7418.08,11.56
20240603153004,0,1003.63,26.59,88.67,5936.25,7.48
20240603154004,0,1003.72,26.22,92.04,3711.17,3.21
20240603155004,0,1003.75,25.61,97.13,3488.83,2.41
20240603160004,0,1003.91,24.66,100,1718.5,0.83
20240603161004,0,1004.06,23.55,100,2723.25,1.56
20240603162004,0,1004.11,23.06,100,4656.25,4.75
20240603163004,0,1004.22,22.83,100,5047.33,6.1
20240603164004,0,1004.34,22.65,100,4673.67,5.25
20240603165004,0,1004.43,22.63,100,4011.33,3.71
20240604090004,0,1008.02,35.63,51.16,62249.5,427.16
20240604091004,0,1008.02,36.05,46.9,44022.4,390.1
20240604092004,0,1008.08,34.47,49.21,29649.33,195.05
20240604093004,0,1008.12,33.94,52.84,31877.91,231.02
20240604094004,0,1008.19,34.54,49.62,41894.05,364.4
20240604095004,0,1008.13,36.55,44.77,76320.83,957.42
20240604100004,0,1008.14,39.32,37.64,88323.59,1064.65
20240604101004,0,1008.13,41.18,32.91,73170.9,626.65
20240604102004,0,1008.14,41.2,31.74,53347.06,576.59
20240604103004,0,1008.15,40.98,31.41,48418.23,506.78
20240604104004,0,1008.13,40.21,31.79,48711.48,490.29
20240604105004,0,1008.12,39.34,33.5,35464.16,266.53
20240604110004,0,1008.01,39.15,34.75,37499.7,307.6
20240604111004,0,1007.92,39.49,34.2,39197.41,315.15
20240604112004,0,1007.87,38.75,35.2,36329.41,284.4
20240604113004,0,1007.81,38.26,36.66,34248.66,265.09
20240604114004,0,1007.74,38.24,37.25,34394.75,268.99
20240604115004,0,1007.65,39.06,35.93,41442.52,412.6
20240604120004,0,1007.6,40.36,33.65,49223.77,533.96
20240604121004,0,1007.46,40.98,32.71,41406.73,374.74
20240604122004,0,1007.39,39.53,35.7,28819.17,184.79
20240604123004,0,1007.32,38.05,38.36,25935.08,159.57
20240604124004,0,1007.33,37.55,40.44,29181.25,200.73
20240604125004,0,1007.33,37.76,39.86,28685.5,188.97
20240604130004,0,1007.28,36.53,42.12,25307.58,154.09
20240604131004,0,1007.23,36.64,42.14,33702.16,255.73
20240604132004,0,1007.2,37.23,41.13,32808.66,231.88
20240604133004,0,1007.08,36.86,41.64,27009.92,182.94
20240604134004,0,1007.02,37.51,40.51,34665,294.34
20240604135004,0,1006.98,37.67,39.95,34111,339.42
20240604140004,0,1006.9,37.82,40.12,34394.5,273.67
20240604141004,0,1006.91,37.54,40.79,31019.17,223.36
20240604142004,0,1006.87,37.45,39.99,32090,257.71
20240604143004,0,1006.91,37.08,41.06,31722.17,263.16
20240604144004,0,1006.88,37.68,40.52,30486.16,226.44
20240604145004,0,1006.84,37.32,41.09,26566.92,169.76
20240604150004,0,1006.77,36.2,43.7,23469.42,136.09
20240604151004,0,1006.78,35.17,48.1,20341.33,96.6
20240604152004,0,1006.7,34.44,50,21462.75,109.4
20240604153004,0,1006.58,34.29,50.51,19841.83,110.56
20240604154004,0,1006.56,34.01,51.39,16001.33,69.35
20240604155004,0,1006.66,33.22,53.9,12428.25,35.92
20240604160004,0,1006.65,32.29,56.34,11868.75,32.9
20240604161004,0,1006.65,32.06,58.05,12477,34.12
20240604162004,0,1006.69,31.68,60.36,11269.17,28.89
20240604163004,0,1006.71,31.29,62,10368.58,24.15
20240604164004,0,1006.75,30.92,63.8,8059.42,15.13
20240604165004,0,1006.82,30.45,65.51,6520.75,9.77
20240605090004,0,1008.04,39.61,33.68,51719.99,516.65
20240605091004,0,1007.96,39.32,33.52,52510.97,526.4
20240605092004,0,1007.91,39.52,32.44,54909.44,570.33
20240605093004,0,1007.98,40.42,29.82,61298.95,671.77
20240605094004,0,1007.96,41.73,27.8,67663.3,766.46
20240605095004,0,1007.94,44.58,23.62,89465.86,729.51
20240605100004,0,1007.93,47.54,19.5,110503.14,861.48
20240605101004,0,1007.84,48.29,17.96,110533.14,717.57
20240605102004,0,1007.76,48.99,17.45,106295.21,735.69
20240605103004,0,1007.72,46.38,20.15,66864.41,411.65
20240605104004,0,1007.72,46.06,20.45,105911.22,1026.04
20240605105004,0,1007.68,48,17.63,84659.76,557.77
20240605110004,0,1007.62,46.1,16.92,55749.84,554.13
20240605111004,0,1007.58,46.84,18.02,94114.92,1145.64
20240605112004,0,1007.58,49.87,15.36,116935.41,1058.87
20240605113004,0,1007.5,47.89,18.8,50489.36,330.12
20240605114004,0,1007.35,43.31,25.04,66178.73,855.25
20240605115004,0,1007.26,46.02,22.4,82448.71,835.01
20240605120004,0,1007.03,43.11,25.56,42444.45,397.76
20240605121004,0,1006.88,42.51,27.36,40068.9,373.84
20240605122004,0,1006.78,42.32,28.74,54448.76,683.65
20240605123004,0,1006.61,40.29,32.13,36102.48,284.63
20240605124004,0,1006.51,38.09,36.91,29661.5,175.49
20240605125004,0,1006.44,35.94,43.33,16973.83,58.54
20240605130004,0,1006.4,33.42,50.8,11578.83,27.98
20240605131004,0,1006.35,32.36,53.75,11095.67,24.22
20240605132004,0,1006.29,31.59,54.42,9900.92,18.54
20240605133004,0,1006.24,31.11,57.06,9020.83,15.74
20240605134004,0,1006.24,30.84,59.39,9069.42,15.76
20240605135004,0,1006.27,30.55,62.69,9040.83,15.6
20240605140004,0,1006.34,28.78,72.33,6913,9.8
20240605141004,0,1006.25,28.63,74.28,6907.83,10
20240605142004,0,1006.13,28.89,72.66,8151.92,14.86
20240605143004,0,1006.06,29.7,69.62,10008.67,23.58
20240605144004,0,1006,30.29,67.25,11742.83,30.13
20240605145004,0,1005.92,30.47,66.6,12040.17,33.77
20240605150004,0,1005.86,30.86,64.83,13897.33,44.34
20240605151004,0,1005.81,31.86,60.45,16048.75,57.68
20240605152004,0,1005.77,32.46,55.07,14237.58,44.04
20240605153004,0,1005.72,31.96,57.31,10906.67,26.08
20240605154004,0,1005.7,31.55,60.24,7914.42,13.65
20240605155004,0,1005.59,30.93,61.11,5470.42,7.23
20240605160004,0,1005.54,30.41,62.91,4377.83,4.22
20240605161004,0,1005.59,29.85,64.78,3838.33,3.28
20240605162004,0,1005.62,29.59,66.11,4242.83,4.09
20240605163004,0,1005.69,29.35,68.24,4031.83,3.53
20240605164004,0,1005.74,29.35,67.55,4487.17,4.56
20240605165004,0,1005.71,29.58,69.06,5289.75,6.86
20240606090004,0,1005.49,38.46,44.52,61796.31,658.03
20240606091004,0,1005.52,44.16,32.02,100487.72,997.97
20240606092004,0,1005.46,47.17,24.81,73884.98,429.92
20240606093004,0,1005.33,44.44,28.9,53721.71,491.35
20240606094004,0,1005.28,46.91,25.72,108775.08,1097.19
20240606095004,0,1005.22,49.29,21.94,92896.82,594.61
20240606100004,0,1005.12,46.9,24.57,92802.48,1059.59
20240606101004,0,1005.27,51.03,19.58,105359.94,743.79
20240606102004,0,1005.23,51.07,19.08,82117.72,516.69
20240606103004,0,1005.16,48.26,22.41,74960.05,888.39
20240606104004,0,1005.15,48.44,22.32,95996.97,1075.52
20240606105004,0,1005.07,46.61,24.89,58922.04,690.08
20240606110004,0,1005.05,46.15,25.85,75023.66,1016.41
20240606111004,0,1004.97,44.54,28.37,50708.89,530.26
20240606112004,0,1004.88,42.54,31.75,41356.79,343.82
20240606113004,0,1004.72,41.98,33.68,39724.6,321.26
20240606114004,0,1004.64,41.2,36.35,52541.34,567.78
20240606115004,0,1004.59,42.23,34.71,57278.08,685.6
20240606120004,0,1004.46,44.34,30.8,62804.19,826.77
20240606121004,0,1004.34,44.74,29,54028.07,657.85
20240606122004,0,1004.18,45.09,28.37,59725.07,833.65
20240606123004,0,1004.06,45.21,27.89,63414.41,957.81
20240606124004,0,1003.98,45.2,28.12,61489.06,855.45
20240606125004,0,1003.86,42.05,33.94,48452.19,484.23
20240606130004,0,1003.79,40.28,38.31,38149.12,299.04
20240606131004,0,1003.69,38.25,43.88,29766.92,186.09
20240606132004,0,1003.63,37.05,48.17,25295.83,143.02
20240606133004,0,1003.58,35.47,53.95,21770.5,93.83
20240606134004,0,1003.56,34.98,56.52,20165,90.14
20240606135004,0,1003.52,34.97,57.3,25824.67,152.29
20240606140004,0,1003.54,35.02,57.68,28245.08,164.73
20240606141004,0,1003.43,35.02,57.29,30286.17,181.74
20240606142004,0,1003.34,34.49,58.53,23171.25,101.58
20240606143004,0,1003.27,33.5,62.08,16169.92,49.74
20240606144004,0,1003.16,32.65,65.74,13583.08,35.98
20240606145004,0,1003.09,31.98,69.27,12037.67,27.81
