Serial,Datetime,Date,Month,Hour,Minute,DeviceID,Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),ElevationAngle(degree),Azimuth(degree)
20240124102008,2024-01-24 10:20:00,2024-01-24,1,10,20,8,1015.727,22.459278,58.590004,13484.247,39.96,157.84
20240124103008,2024-01-24 10:30:00,2024-01-24,1,10,30,8,1015.68744,22.48172,58.591465,13562.627,41.16,159.94
20240124104008,2024-01-24 10:40:00,2024-01-24,1,10,40,8,1015.64984,22.500757,58.597992,13639.834,42.27,162.04
20240124105008,2024-01-24 10:50:00,2024-01-24,1,10,50,8,1015.6145,22.518772,58.62162,13713.853,43.28,164.14
20240124110008,2024-01-24 11:00:00,2024-01-24,1,11,0,8,1015.5813,22.53358,58.660152,13775.154,44.17,166.24
20240124111008,2024-01-24 11:10:00,2024-01-24,1,11,10,8,1015.551,22.539988,58.714073,13813.753,44.96,168.34
20240124112008,2024-01-24 11:20:00,2024-01-24,1,11,20,8,1015.5233,22.541988,58.778408,13852.507,45.62,170.44
20240124113008,2024-01-24 11:30:00,2024-01-24,1,11,30,8,1015.4977,22.53907,58.859207,13873.717,46.16,172.54
20240124114008,2024-01-24 11:40:00,2024-01-24,1,11,40,8,1015.47516,22.534302,58.949814,13883.461,46.57,174.64
20240124115008,2024-01-24 11:50:00,2024-01-24,1,11,50,8,1015.45636,22.52664,59.04327,13839.221,46.84,176.74
20240124120008,2024-01-24 12:00:00,2024-01-24,1,12,0,8,1015.4402,22.513987,59.14592,13830.986,46.98,178.84
20240124121008,2024-01-24 12:10:00,2024-01-24,1,12,10,8,1015.4385,22.492926,59.27016,13793.655,46.98,180.95
20240124122008,2024-01-24 12:20:00,2024-01-24,1,12,20,8,1015.4287,22.488194,59.355164,13752.871,46.84,183.05
20240124123008,2024-01-24 12:30:00,2024-01-24,1,12,30,8,1015.4219,22.479448,59.433395,13641.926,46.57,185.15
20240124124008,2024-01-24 12:40:00,2024-01-24,1,12,40,8,1015.41754,22.460896,59.521175,13438.797,46.16,187.25
20240124125008,2024-01-24 12:50:00,2024-01-24,1,12,50,8,1015.4154,22.412205,59.66966,13014.09,45.62,189.35
20240124130008,2024-01-24 13:00:00,2024-01-24,1,13,0,8,1015.4153,22.347334,59.846317,12747.385,44.96,191.45
20240124131008,2024-01-24 13:10:00,2024-01-24,1,13,10,8,1015.4179,22.291113,60.003033,12334.036,44.17,193.55
20240124132008,2024-01-24 13:20:00,2024-01-24,1,13,20,8,1015.42236,22.217176,60.18022,11922.133,43.28,195.65
20240124133008,2024-01-24 13:30:00,2024-01-24,1,13,30,8,1015.42957,22.142284,60.354893,11373.696,42.27,197.75
20240124134008,2024-01-24 13:40:00,2024-01-24,1,13,40,8,1015.4391,22.059332,60.55916,11185.081,41.16,199.85
20240124135008,2024-01-24 13:50:00,2024-01-24,1,13,50,8,1015.4501,22.02261,60.689934,11133.715,39.96,201.95
20240124140008,2024-01-24 14:00:00,2024-01-24,1,14,0,8,1015.46246,22.004124,60.779015,11114.865,38.67,204.05
20240124141008,2024-01-24 14:10:00,2024-01-24,1,14,10,8,1015.50745,21.94499,60.917797,10896.345,37.3,206.15
20240124142008,2024-01-24 14:20:00,2024-01-24,1,14,20,8,1015.5224,21.926552,60.98096,10854.565,35.86,208.25
20240124143008,2024-01-24 14:30:00,2024-01-24,1,14,30,8,1015.53766,21.902855,61.044895,10674.147,34.34,210.35
20240124144008,2024-01-24 14:40:00,2024-01-24,1,14,40,8,1015.55365,21.880207,61.11075,10661.156,32.76,212.45
20240124145008,2024-01-24 14:50:00,2024-01-24,1,14,50,8,1015.5692,21.856503,61.169846,10484.934,31.13,214.55
20240124150008,2024-01-24 15:00:00,2024-01-24,1,15,0,8,1015.5847,21.834597,61.222637,10491.4,29.44,216.65
20240124151008,2024-01-24 15:10:00,2024-01-24,1,15,10,8,1015.59985,21.82965,61.23315,10553.075,27.7,218.75
20240124152008,2024-01-24 15:20:00,2024-01-24,1,15,20,8,1015.61414,21.831976,61.222507,10602.412,25.92,220.85
20240124153008,2024-01-24 15:30:00,2024-01-24,1,15,30,8,1015.6269,21.840769,61.186268,10696.806,24.09,222.95
20240124154008,2024-01-24 15:40:00,2024-01-24,1,15,40,8,1015.63794,21.859076,61.122063,10826.754,22.23,225.05
20240124155008,2024-01-24 15:50:00,2024-01-24,1,15,50,8,1015.64777,21.884474,61.02786,10976.74,20.33,227.16
20240124160008,2024-01-24 16:00:00,2024-01-24,1,16,0,8,1015.65643,21.913816,60.914814,11136.623,18.4,229.26
20240124161008,2024-01-24 16:10:00,2024-01-24,1,16,10,8,1015.66345,21.945105,60.78712,11295.25,16.44,231.36
20240124162008,2024-01-24 16:20:00,2024-01-24,1,16,20,8,1015.66876,21.977877,60.653976,11465.99,14.45,233.46
20240124163008,2024-01-24 16:30:00,2024-01-24,1,16,30,8,1015.65094,22.038874,60.453125,11670.86,12.44,235.56
20240124164008,2024-01-24 16:40:00,2024-01-24,1,16,40,8,1015.63025,22.103226,60.25048,11888.224,10.4,237.66
20240124165008,2024-01-24 16:50:00,2024-01-24,1,16,50,8,1015.6059,22.168867,60.041897,12124.254,8.34,239.76
20240128090008,2024-01-28 09:00:00,2024-01-28,1,9,0,8,1022.3946,16.735365,72.14637,5567.85,28.19,140.55
20240128091008,2024-01-28 09:10:00,2024-01-28,1,9,10,8,1022.3563,16.767769,71.98827,5571.5635,29.95,142.67
20240128092008,2024-01-28 09:20:00,2024-01-28,1,9,20,8,1022.31726,16.797201,71.84058,5570.748,31.67,144.79
20240128093008,2024-01-28 09:30:00,2024-01-28,1,9,30,8,1022.2759,16.821362,71.71028,5573.5303,33.33,146.91
20240128094008,2024-01-28 09:40:00,2024-01-28,1,9,40,8,1022.2269,16.858612,71.60953,5585.5684,34.94,149.03
20240128095008,2024-01-28 09:50:00,2024-01-28,1,9,50,8,1022.18396,16.878738,71.49129,5536.139,36.48,151.15
20240128100008,2024-01-28 10:00:00,2024-01-28,1,10,0,8,1022.1411,16.889181,71.40017,5481.5254,37.96,153.27
20240128101008,2024-01-28 10:10:00,2024-01-28,1,10,10,8,1022.0984,16.891613,71.35314,5434.347,39.36,155.39
20240128102008,2024-01-28 10:20:00,2024-01-28,1,10,20,8,1022.05426,16.895864,71.32018,5408.0054,40.68,157.52
20240128103008,2024-01-28 10:30:00,2024-01-28,1,10,30,8,1022.00885,16.899998,71.29821,5369.5337,41.91,159.64
20240128104008,2024-01-28 10:40:00,2024-01-28,1,10,40,8,1021.9648,16.901403,71.28541,5328.098,43.05,161.76
20240128105008,2024-01-28 10:50:00,2024-01-28,1,10,50,8,1021.9222,16.900234,71.304276,5281.413,44.09,163.88
20240128110008,2024-01-28 11:00:00,2024-01-28,1,11,0,8,1021.8873,16.885588,71.3827,5222.5933,45.02,166.0
20240128111008,2024-01-28 11:10:00,2024-01-28,1,11,10,8,1021.8554,16.867508,71.46039,5169.72,45.83,168.12
20240128112008,2024-01-28 11:20:00,2024-01-28,1,11,20,8,1021.81866,16.860739,71.51285,5106.3276,46.53,170.24
20240128113008,2024-01-28 11:30:00,2024-01-28,1,11,30,8,1021.7839,16.847212,71.577805,5017.1743,47.09,172.36
20240128114008,2024-01-28 11:40:00,2024-01-28,1,11,40,8,1021.7529,16.82809,71.65567,4892.9644,47.52,174.48
20240128115008,2024-01-28 11:50:00,2024-01-28,1,11,50,8,1021.7255,16.802948,71.751884,4751.8735,47.82,176.61
20240128120008,2024-01-28 12:00:00,2024-01-28,1,12,0,8,1021.70123,16.776342,71.86745,4604.5923,47.97,178.73
20240128121008,2024-01-28 12:10:00,2024-01-28,1,12,10,8,1021.6797,16.74538,72.00458,4457.5728,47.99,180.85
20240128122008,2024-01-28 12:20:00,2024-01-28,1,12,20,8,1021.6626,16.71617,72.141396,4273.1846,47.86,182.97
20240128123008,2024-01-28 12:30:00,2024-01-28,1,12,30,8,1021.64886,16.685257,72.27152,4125.0747,47.59,185.09
20240128124008,2024-01-28 12:40:00,2024-01-28,1,12,40,8,1021.6423,16.666756,72.40711,4041.2388,47.19,187.21
20240128125008,2024-01-28 12:50:00,2024-01-28,1,12,50,8,1021.6342,16.64226,72.522,3963.1707,46.65,189.33
20240128130008,2024-01-28 13:00:00,2024-01-28,1,13,0,8,1021.6292,16.621162,72.629906,3899.144,45.98,191.45
20240128131008,2024-01-28 13:10:00,2024-01-28,1,13,10,8,1021.6269,16.60405,72.724594,3848.1516,45.19,193.58
20240128132008,2024-01-28 13:20:00,2024-01-28,1,13,20,8,1021.62695,16.589811,72.79912,3796.1055,44.29,195.7
20240128133008,2024-01-28 13:30:00,2024-01-28,1,13,30,8,1021.63434,16.588974,72.85493,3768.2957,43.27,197.82
20240128134008,2024-01-28 13:40:00,2024-01-28,1,13,40,8,1021.64453,16.58444,72.92128,3747.1328,42.15,199.94
20240128135008,2024-01-28 13:50:00,2024-01-28,1,13,50,8,1021.65283,16.57396,72.99188,3729.1418,40.93,202.06
20240128140008,2024-01-28 14:00:00,2024-01-28,1,14,0,8,1021.66254,16.563833,73.06328,3722.231,39.63,204.18
20240128141008,2024-01-28 14:10:00,2024-01-28,1,14,10,8,1021.672,16.544191,73.109665,3711.4697,38.24,206.3
20240128142008,2024-01-28 14:20:00,2024-01-28,1,14,20,8,1021.68256,16.541258,73.15768,3725.3706,36.78,208.42
20240128143008,2024-01-28 14:30:00,2024-01-28,1,14,30,8,1021.69366,16.540138,73.19242,3734.3445,35.25,210.55
20240128144008,2024-01-28 14:40:00,2024-01-28,1,14,40,8,1021.70605,16.539984,73.217735,3747.7427,33.66,212.67
20240128145008,2024-01-28 14:50:00,2024-01-28,1,14,50,8,1021.7183,16.539202,73.24263,3764.3206,32.0,214.79
20240128150008,2024-01-28 15:00:00,2024-01-28,1,15,0,8,1021.73047,16.536478,73.26816,3790.4402,30.3,216.91
20240128151008,2024-01-28 15:10:00,2024-01-28,1,15,10,8,1021.7429,16.53656,73.28109,3823.5713,28.54,219.03
20240128152008,2024-01-28 15:20:00,2024-01-28,1,15,20,8,1021.76086,16.540794,73.25146,3853.1648,26.74,221.15
20240128153008,2024-01-28 15:30:00,2024-01-28,1,15,30,8,1021.7728,16.54857,73.21706,3898.5996,24.9,223.27
20240128154008,2024-01-28 15:40:00,2024-01-28,1,15,40,8,1021.7839,16.55828,73.171425,3951.463,23.02,225.39
20240128155008,2024-01-28 15:50:00,2024-01-28,1,15,50,8,1021.79395,16.57012,73.103745,4004.9644,21.1,227.52
20240128160008,2024-01-28 16:00:00,2024-01-28,1,16,0,8,1021.8034,16.58429,73.01633,4060.6187,19.16,229.64
20240128161008,2024-01-28 16:10:00,2024-01-28,1,16,10,8,1021.81195,16.598076,72.92729,4119.616,17.18,231.76
20240128162008,2024-01-28 16:20:00,2024-01-28,1,16,20,8,1021.8192,16.61465,72.83166,4182.5747,15.18,233.88
20240128163008,2024-01-28 16:30:00,2024-01-28,1,16,30,8,1021.82605,16.633394,72.72274,4250.994,13.16,236.0
20240128164008,2024-01-28 16:40:00,2024-01-28,1,16,40,8,1021.83185,16.652527,72.61097,4322.0566,11.11,238.12
20240128165008,2024-01-28 16:50:00,2024-01-28,1,16,50,8,1021.8355,16.67336,72.4887,4399.3433,9.04,240.24
20240204090008,2024-02-04 09:00:00,2024-02-04,2,9,0,8,1015.48834,26.031864,63.816696,19267.855,29.31,139.52
20240204091008,2024-02-04 09:10:00,2024-02-04,2,9,10,8,1015.4439,26.111403,63.56071,19476.875,31.12,141.68
20240204092008,2024-02-04 09:20:00,2024-02-04,2,9,20,8,1015.3985,26.189474,63.31156,19681.8,32.89,143.84
20240204093008,2024-02-04 09:30:00,2024-02-04,2,9,30,8,1015.3526,26.259504,63.10251,19872.742,34.6,146.0
20240204094008,2024-02-04 09:40:00,2024-02-04,2,9,40,8,1015.3057,26.324203,62.919395,20070.791,36.26,148.16
20240204095008,2024-02-04 09:50:00,2024-02-04,2,9,50,8,1015.2577,26.388206,62.74684,20279.133,37.86,150.31
20240204100008,2024-02-04 10:00:00,2024-02-04,2,10,0,8,1015.20953,26.44842,62.586277,20451.428,39.39,152.47
20240204101008,2024-02-04 10:10:00,2024-02-04,2,10,10,8,1015.16223,26.49597,62.477238,20576.37,40.85,154.63
20240204102008,2024-02-04 10:20:00,2024-02-04,2,10,20,8,1015.11597,26.532095,62.41839,20697.469,42.22,156.79
20240204103008,2024-02-04 10:30:00,2024-02-04,2,10,30,8,1015.07166,26.559305,62.393356,20821.738,43.51,158.95
20240204104008,2024-02-04 10:40:00,2024-02-04,2,10,40,8,1015.0297,26.582083,62.390175,20951.588,44.71,161.11
20240204105008,2024-02-04 10:50:00,2024-02-04,2,10,50,8,1014.9894,26.599792,62.402763,21060.0,45.8,163.27
20240204110008,2024-02-04 11:00:00,2024-02-04,2,11,0,8,1014.9502,26.608496,62.451694,21160.92,46.78,165.43
20240204111008,2024-02-04 11:10:00,2024-02-04,2,11,10,8,1014.9124,26.61709,62.51277,21236.928,47.65,167.59
20240204112008,2024-02-04 11:20:00,2024-02-04,2,11,20,8,1014.87726,26.61653,62.601707,21230.148,48.39,169.75
20240204113008,2024-02-04 11:30:00,2024-02-04,2,11,30,8,1014.8449,26.60179,62.72695,21177.229,48.99,171.9
20240204114008,2024-02-04 11:40:00,2024-02-04,2,11,40,8,1014.81555,26.580786,62.86268,21113.717,49.46,174.06
20240204115008,2024-02-04 11:50:00,2024-02-04,2,11,50,8,1014.7893,26.558762,62.992107,20749.373,49.79,176.22
20240204120008,2024-02-04 12:00:00,2024-02-04,2,12,0,8,1014.7607,26.518213,63.141422,20216.217,49.96,178.38
20240204121008,2024-02-04 12:10:00,2024-02-04,2,12,10,8,1014.7401,26.426802,63.44808,19571.656,49.99,180.54
20240204122008,2024-02-04 12:20:00,2024-02-04,2,12,20,8,1014.72345,26.331818,63.77462,18963.816,49.87,182.7
20240204123008,2024-02-04 12:30:00,2024-02-04,2,12,30,8,1014.71,26.248606,64.07588,18378.336,49.61,184.86
20240204124008,2024-02-04 12:40:00,2024-02-04,2,12,40,8,1014.7,26.138369,64.43255,17436.943,49.2,187.02
20240204125008,2024-02-04 12:50:00,2024-02-04,2,12,50,8,1014.6933,26.031086,64.78835,16652.275,48.64,189.18
20240204130008,2024-02-04 13:00:00,2024-02-04,2,13,0,8,1014.69025,25.907316,65.16786,15771.646,47.96,191.33
20240204131008,2024-02-04 13:10:00,2024-02-04,2,13,10,8,1014.68884,25.789677,65.54265,14874.1875,47.14,193.49
20240204132008,2024-02-04 13:20:00,2024-02-04,2,13,20,8,1014.68994,25.676586,65.90429,14180.896,46.21,195.65
20240204133008,2024-02-04 13:30:00,2024-02-04,2,13,30,8,1014.6934,25.581808,66.22425,13692.624,45.16,197.81
20240204134008,2024-02-04 13:40:00,2024-02-04,2,13,40,8,1014.6983,25.50572,66.481674,13272.3125,44.0,199.97
20240204135008,2024-02-04 13:50:00,2024-02-04,2,13,50,8,1014.7049,25.457798,66.66737,13190.189,42.75,202.13
20240204140008,2024-02-04 14:00:00,2024-02-04,2,14,0,8,1014.7135,25.44746,66.74903,13265.99,41.41,204.29
20240204141008,2024-02-04 14:10:00,2024-02-04,2,14,10,8,1014.7233,25.45099,66.77867,13400.63,39.98,206.45
20240204142008,2024-02-04 14:20:00,2024-02-04,2,14,20,8,1014.73425,25.462011,66.77448,13546.854,38.48,208.61
20240204143008,2024-02-04 14:30:00,2024-02-04,2,14,30,8,1014.7462,25.47622,66.75782,13714.365,36.91,210.76
20240204144008,2024-02-04 14:40:00,2024-02-04,2,14,40,8,1014.7592,25.493265,66.72607,13887.099,35.27,212.92
20240204145008,2024-02-04 14:50:00,2024-02-04,2,14,50,8,1014.7721,25.51198,66.69911,14072.641,33.58,215.08
20240204150008,2024-02-04 15:00:00,2024-02-04,2,15,0,8,1014.78644,25.537437,66.62055,14284.885,31.83,217.24
20240204151008,2024-02-04 15:10:00,2024-02-04,2,15,10,8,1014.80194,25.564135,66.523315,14497.884,30.04,219.4
20240204152008,2024-02-04 15:20:00,2024-02-04,2,15,20,8,1014.81696,25.592762,66.41526,14721.033,28.2,221.56
20240204153008,2024-02-04 15:30:00,2024-02-04,2,15,30,8,1014.83105,25.624153,66.29353,14956.776,26.32,223.72
20240204154008,2024-02-04 15:40:00,2024-02-04,2,15,40,8,1014.8444,25.65849,66.154236,15198.782,24.41,225.88
20240204155008,2024-02-04 15:50:00,2024-02-04,2,15,50,8,1014.85693,25.695665,65.99228,15437.98,22.46,228.04
20240204160008,2024-02-04 16:00:00,2024-02-04,2,16,0,8,1014.8681,25.733025,65.856285,15676.438,20.48,230.19
20240204161008,2024-02-04 16:10:00,2024-02-04,2,16,10,8,1014.8766,25.770483,65.719696,15914.221,18.47,232.35
20240204162008,2024-02-04 16:20:00,2024-02-04,2,16,20,8,1014.8847,25.814827,65.526024,16183.34,16.44,234.51
20240204163008,2024-02-04 16:30:00,2024-02-04,2,16,30,8,1014.8908,25.861969,65.317856,16458.93,14.38,236.67
20240204164008,2024-02-04 16:40:00,2024-02-04,2,16,40,8,1014.8951,25.913301,65.092896,16753.842,12.31,238.83
20240204165008,2024-02-04 16:50:00,2024-02-04,2,16,50,8,1014.8983,25.96766,64.85662,17070.064,10.21,240.99
20240218090008,2024-02-18 09:00:00,2024-02-18,2,9,0,8,1015.75104,28.041615,48.363148,35751.48,31.65,138.07
20240218091008,2024-02-18 09:10:00,2024-02-18,2,9,10,8,1015.68054,28.214565,47.878628,36365.81,33.55,140.34
20240218092008,2024-02-18 09:20:00,2024-02-18,2,9,20,8,1015.6093,28.386951,47.42068,36982.465,35.41,142.6
20240218093008,2024-02-18 09:30:00,2024-02-18,2,9,30,8,1015.5375,28.55569,46.989136,37601.26,37.22,144.86
20240218094008,2024-02-18 09:40:00,2024-02-18,2,9,40,8,1015.4642,28.72357,46.581146,38237.363,38.98,147.12
20240218095008,2024-02-18 09:50:00,2024-02-18,2,9,50,8,1015.3908,28.891403,46.195652,38896.613,40.68,149.39
20240218100008,2024-02-18 10:00:00,2024-02-18,2,10,0,8,1015.31757,29.05586,45.81624,39559.92,42.31,151.65
20240218101008,2024-02-18 10:10:00,2024-02-18,2,10,10,8,1015.2435,29.218014,45.449387,40235.703,43.88,153.91
20240218102008,2024-02-18 10:20:00,2024-02-18,2,10,20,8,1015.1699,29.378025,45.09625,40920.75,45.36,156.18
20240218103008,2024-02-18 10:30:00,2024-02-18,2,10,30,8,1015.09717,29.537046,44.759663,41610.574,46.76,158.44
20240218104008,2024-02-18 10:40:00,2024-02-18,2,10,40,8,1015.03925,29.684858,44.483154,42293.258,48.07,160.7
20240218105008,2024-02-18 10:50:00,2024-02-18,2,10,50,8,1014.9831,29.828377,44.222385,42977.58,49.27,162.96
20240218110008,2024-02-18 11:00:00,2024-02-18,2,11,0,8,1014.93024,29.964384,43.977688,43400.836,50.35,165.23
20240218111008,2024-02-18 11:10:00,2024-02-18,2,11,10,8,1014.8798,30.054102,43.836845,43016.184,51.31,167.49
20240218112008,2024-02-18 11:20:00,2024-02-18,2,11,20,8,1014.83234,30.024853,43.922905,42175.426,52.14,169.75
20240218113008,2024-02-18 11:30:00,2024-02-18,2,11,30,8,1014.78735,29.91987,44.13805,41262.53,52.82,172.01
20240218114008,2024-02-18 11:40:00,2024-02-18,2,11,40,8,1014.7462,29.770618,44.416386,40324.477,53.36,174.28
20240218115008,2024-02-18 11:50:00,2024-02-18,2,11,50,8,1014.71454,29.52412,44.942196,38740.312,53.73,176.54
20240218120008,2024-02-18 12:00:00,2024-02-18,2,12,0,8,1014.6802,29.322206,45.31374,37563.33,53.95,178.8
20240218121008,2024-02-18 12:10:00,2024-02-18,2,12,10,8,1014.65027,29.134794,45.694942,36561.484,54.0,181.07
20240218122008,2024-02-18 12:20:00,2024-02-18,2,12,20,8,1014.624,28.930103,46.093838,35334.91,53.88,183.33
20240218123008,2024-02-18 12:30:00,2024-02-18,2,12,30,8,1014.60175,28.736406,46.449074,34366.117,53.6,185.59
20240218124008,2024-02-18 12:40:00,2024-02-18,2,12,40,8,1014.58276,28.572165,46.7827,33706.605,53.16,187.85
20240218125008,2024-02-18 12:50:00,2024-02-18,2,12,50,8,1014.5673,28.456793,47.09184,33136.258,52.57,190.12
20240218130008,2024-02-18 13:00:00,2024-02-18,2,13,0,8,1014.55566,28.348394,47.377796,32458.191,51.82,192.38
20240218131008,2024-02-18 13:10:00,2024-02-18,2,13,10,8,1014.5468,28.224194,47.67571,31486.44,50.94,194.64
20240218132008,2024-02-18 13:20:00,2024-02-18,2,13,20,8,1014.54083,28.089197,48.012035,30792.904,49.93,196.91
20240218133008,2024-02-18 13:30:00,2024-02-18,2,13,30,8,1014.5371,27.997972,48.285954,30240.883,48.8,199.17
20240218134008,2024-02-18 13:40:00,2024-02-18,2,13,40,8,1014.5356,27.924639,48.520702,29727.873,47.56,201.43
20240218135008,2024-02-18 13:50:00,2024-02-18,2,13,50,8,1014.5362,27.86636,48.73038,29223.016,46.21,203.69
20240218140008,2024-02-18 14:00:00,2024-02-18,2,14,0,8,1014.53925,27.79716,48.94364,28715.078,44.78,205.96
20240218141008,2024-02-18 14:10:00,2024-02-18,2,14,10,8,1014.5442,27.732767,49.144882,28314.213,43.26,208.22
20240218142008,2024-02-18 14:20:00,2024-02-18,2,14,20,8,1014.5501,27.680117,49.3144,28107.805,41.67,210.48
20240218143008,2024-02-18 14:30:00,2024-02-18,2,14,30,8,1014.5576,27.649618,49.434742,28004.418,40.0,212.74
20240218144008,2024-02-18 14:40:00,2024-02-18,2,14,40,8,1014.554,27.64185,49.52823,27897.457,38.28,215.01
20240218145008,2024-02-18 14:50:00,2024-02-18,2,14,50,8,1014.5637,27.643639,49.585064,28013.648,36.5,217.27
20240218150008,2024-02-18 15:00:00,2024-02-18,2,15,0,8,1014.5927,27.65361,49.5759,28380.115,34.67,219.53
20240218151008,2024-02-18 15:10:00,2024-02-18,2,15,10,8,1014.62286,27.69379,49.48842,28778.28,32.8,221.8
20240218152008,2024-02-18 15:20:00,2024-02-18,2,15,20,8,1014.65314,27.745014,49.359013,29191.268,30.88,224.06
20240218153008,2024-02-18 15:30:00,2024-02-18,2,15,30,8,1014.6836,27.801786,49.203106,29640.482,28.93,226.32
20240218154008,2024-02-18 15:40:00,2024-02-18,2,15,40,8,1014.7136,27.86276,49.026554,30089.23,26.94,228.58
20240218155008,2024-02-18 15:50:00,2024-02-18,2,15,50,8,1014.7435,27.92459,48.84284,30542.71,24.92,230.85
20240218160008,2024-02-18 16:00:00,2024-02-18,2,16,0,8,1014.77246,27.991611,48.641647,31019.51,22.88,233.11
20240218161008,2024-02-18 16:10:00,2024-02-18,2,16,10,8,1014.80054,28.063364,48.42439,31517.424,20.81,235.37
20240218162008,2024-02-18 16:20:00,2024-02-18,2,16,20,8,1014.81116,28.146183,48.2319,32036.268,18.72,237.64
20240218163008,2024-02-18 16:30:00,2024-02-18,2,16,30,8,1014.8206,28.234896,48.013355,32599.92,16.61,239.9
20240218164008,2024-02-18 16:40:00,2024-02-18,2,16,40,8,1014.8288,28.332373,47.762714,33197.97,14.47,242.16
20240218165008,2024-02-18 16:50:00,2024-02-18,2,16,50,8,1014.8353,28.437464,47.483772,33825.293,12.33,244.42
20240305090008,2024-03-05 09:00:00,2024-03-05,3,9,0,8,1013.4275,24.20062,60.655018,22536.502,35.84,135.98
20240305091008,2024-03-05 09:10:00,2024-03-05,3,9,10,8,1013.36316,24.33362,60.251858,22873.1,37.85,138.36
20240305092008,2024-03-05 09:20:00,2024-03-05,3,9,20,8,1013.2943,24.464373,59.82169,23145.66,39.82,140.74
20240305093008,2024-03-05 09:30:00,2024-03-05,3,9,30,8,1013.2341,24.572756,59.443264,23400.332,41.75,143.12
20240305094008,2024-03-05 09:40:00,2024-03-05,3,9,40,8,1013.16364,24.684689,59.09901,23661.104,43.64,145.5
20240305095008,2024-03-05 09:50:00,2024-03-05,3,9,50,8,1013.10406,24.779577,58.77445,23919.129,45.46,147.88
20240305100008,2024-03-05 10:00:00,2024-03-05,3,10,0,8,1013.0351,24.874361,58.505165,24179.404,47.23,150.25
20240305101008,2024-03-05 10:10:00,2024-03-05,3,10,10,8,1012.98773,24.947212,58.269386,24377.178,48.93,152.63
20240305102008,2024-03-05 10:20:00,2024-03-05,3,10,20,8,1012.9327,25.024487,58.034084,24622.578,50.56,155.01
20240305103008,2024-03-05 10:30:00,2024-03-05,3,10,30,8,1012.878,25.101997,57.821003,24913.213,52.1,157.39
20240305104008,2024-03-05 10:40:00,2024-03-05,3,10,40,8,1012.82336,25.176289,57.62223,25105.744,53.53,159.77
20240305105008,2024-03-05 10:50:00,2024-03-05,3,10,50,8,1012.7715,25.213419,57.5139,24907.863,54.86,162.15
20240305110008,2024-03-05 11:00:00,2024-03-05,3,11,0,8,1012.722,25.169367,57.599483,24238.732,56.07,164.53
20240305111008,2024-03-05 11:10:00,2024-03-05,3,11,10,8,1012.67505,25.034977,57.901474,23448.115,57.14,166.91
