Serial,WindSpeed(m/s),Pressure(hpa),Temperature(°C),Humidity(%),Sunlight(Lux),Power(mW),ElevationAngle(degree),Azimuth(degree),Datetime,Date,Month,Hour,Minute,DeviceID,DeviceID_01,DeviceID_02,DeviceID_03,DeviceID_04,DeviceID_05,DeviceID_06,DeviceID_07,DeviceID_08,DeviceID_09,DeviceID_10,DeviceID_11,DeviceID_12,DeviceID_13,DeviceID_14,DeviceID_15,DeviceID_16,DeviceID_17
20240307072001,0.0,1011.84,15.8,100.0,2628.08,2.06,14.87,111.78,2024-03-07 07:20:00,2024-03-07,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307073001,0.0,1011.95,15.85,100.0,3978.92,4.46,17.1,114.18,2024-03-07 07:30:00,2024-03-07,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307074001,0.0,1012.04,16.06,100.0,4297.58,4.96,19.31,116.58,2024-03-07 07:40:00,2024-03-07,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307075001,0.0,1012.21,16.18,100.0,3103.33,2.45,21.52,118.98,2024-03-07 07:50:00,2024-03-07,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307080001,0.0,1012.18,16.05,100.0,3843.25,3.93,23.7,121.38,2024-03-07 08:00:00,2024-03-07,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307081001,0.0,1012.16,16.17,100.0,4749.92,5.93,25.87,123.77,2024-03-07 08:10:00,2024-03-07,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307082001,0.0,1012.32,16.38,100.0,4533.0,5.17,28.03,126.17,2024-03-07 08:20:00,2024-03-07,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307083001,0.0,1012.37,16.31,100.0,5058.67,6.18,30.16,128.57,2024-03-07 08:30:00,2024-03-07,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307084001,0.0,1012.4,16.57,100.0,5512.78,7.5,32.27,130.97,2024-03-07 08:40:00,2024-03-07,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240307085001,0.0,1012.4,16.75,100.0,7650.67,15.05,34.36,133.36,2024-03-07 08:50:00,2024-03-07,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316070001,0.0,1014.8,21.49,100.0,10694.17,110.07,12.35,105.32,2024-03-16 07:00:00,2024-03-16,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316071001,0.0,1014.87,23.16,100.0,13454.08,163.4,14.61,107.79,2024-03-16 07:10:00,2024-03-16,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316072001,0.0,1014.97,24.57,98.76,17479.75,253.65,16.87,110.26,2024-03-16 07:20:00,2024-03-16,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316073001,0.0,1015.0,26.21,87.36,19400.58,285.29,19.11,112.73,2024-03-16 07:30:00,2024-03-16,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316074001,0.0,1015.08,28.03,77.6,22866.58,362.88,21.35,115.19,2024-03-16 07:40:00,2024-03-16,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316075001,0.06,1015.07,28.79,68.52,28003.33,443.85,23.57,117.66,2024-03-16 07:50:00,2024-03-16,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316080001,0.0,1015.06,28.45,66.33,27929.67,365.71,25.79,120.13,2024-03-16 08:00:00,2024-03-16,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316081001,0.0,1015.11,28.21,66.34,28809.67,294.59,27.99,122.6,2024-03-16 08:10:00,2024-03-16,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316082001,0.0,1015.16,28.82,64.98,34217.68,445.38,30.18,125.07,2024-03-16 08:20:00,2024-03-16,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316083001,0.0,1015.2,30.34,60.31,42978.52,647.71,32.34,127.54,2024-03-16 08:30:00,2024-03-16,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316084001,0.0,1015.27,32.26,55.95,57643.75,948.26,34.49,130.01,2024-03-16 08:40:00,2024-03-16,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240316085001,0.0,1015.34,32.92,51.55,59632.72,924.98,36.62,132.48,2024-03-16 08:50:00,2024-03-16,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317070001,0.0,1012.62,19.38,100.0,8713.67,20.84,12.77,105.55,2024-03-17 07:00:00,2024-03-17,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317071001,0.0,1012.69,20.39,100.0,11446.5,39.89,15.04,108.01,2024-03-17 07:10:00,2024-03-17,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317072001,0.0,1012.77,21.88,100.0,14717.0,153.87,17.3,110.48,2024-03-17 07:20:00,2024-03-17,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317073001,0.0,1012.79,26.2,100.0,20335.17,335.79,19.55,112.94,2024-03-17 07:30:00,2024-03-17,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317074001,0.0,1012.83,29.82,91.44,24685.33,357.29,21.79,115.41,2024-03-17 07:40:00,2024-03-17,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317075001,0.02,1012.9,30.8,74.27,20227.92,138.19,24.03,117.87,2024-03-17 07:50:00,2024-03-17,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317080001,0.02,1012.9,28.71,72.83,17810.19,77.49,26.25,120.34,2024-03-17 08:00:00,2024-03-17,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317081001,0.04,1012.9,26.96,77.78,20006.0,98.96,28.46,122.8,2024-03-17 08:10:00,2024-03-17,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317082001,0.15,1012.97,27.52,79.36,40254.45,656.02,30.66,125.27,2024-03-17 08:20:00,2024-03-17,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317083001,0.38,1012.94,32.73,67.02,54995.33,934.71,32.84,127.73,2024-03-17 08:30:00,2024-03-17,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317084001,0.31,1012.88,35.54,56.1,61072.18,988.39,35.01,130.2,2024-03-17 08:40:00,2024-03-17,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240317085001,0.39,1012.85,36.34,49.81,67278.59,1091.72,37.15,132.66,2024-03-17 08:50:00,2024-03-17,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319070001,0.0,1012.99,18.8,100.0,735.83,0.17,13.42,105.14,2024-03-19 07:00:00,2024-03-19,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319071001,0.0,1013.1,18.82,100.0,1807.58,0.99,15.69,107.63,2024-03-19 07:10:00,2024-03-19,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319072001,0.0,1013.24,18.98,100.0,1911.58,1.08,17.95,110.11,2024-03-19 07:20:00,2024-03-19,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319073001,0.0,1013.34,18.95,100.0,2109.08,1.2,20.21,112.59,2024-03-19 07:30:00,2024-03-19,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319074001,0.1,1013.56,18.87,100.0,3509.17,3.04,22.46,115.08,2024-03-19 07:40:00,2024-03-19,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319075001,0.0,1013.77,18.72,100.0,3311.25,2.95,24.7,117.56,2024-03-19 07:50:00,2024-03-19,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319080001,0.0,1013.91,18.6,100.0,3713.17,3.54,26.93,120.04,2024-03-19 08:00:00,2024-03-19,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319081001,0.12,1014.01,18.5,100.0,7455.0,11.76,29.15,122.52,2024-03-19 08:10:00,2024-03-19,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319082001,0.0,1014.15,18.6,100.0,6914.92,10.75,31.36,125.01,2024-03-19 08:20:00,2024-03-19,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319083001,0.0,1014.2,18.66,100.0,5595.33,6.4,33.55,127.49,2024-03-19 08:30:00,2024-03-19,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319084001,0.0,1014.3,18.76,100.0,5069.92,5.95,35.73,129.97,2024-03-19 08:40:00,2024-03-19,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240319085001,0.0,1014.39,18.75,100.0,5805.5,6.83,37.88,132.46,2024-03-19 08:50:00,2024-03-19,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326070001,0.0,1011.21,32.62,81.86,11793.17,137.43,14.7,104.21,2024-03-26 07:00:00,2024-03-26,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326071001,0.1,1011.5,34.84,69.28,13781.16,192.2,16.98,106.74,2024-03-26 07:10:00,2024-03-26,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326072001,0.17,1011.73,35.63,60.33,15248.0,224.48,19.25,109.27,2024-03-26 07:20:00,2024-03-26,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326073001,0.03,1011.89,37.03,55.93,18329.08,338.43,21.52,111.8,2024-03-26 07:30:00,2024-03-26,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326074001,0.24,1012.13,38.88,50.11,22730.58,426.34,23.78,114.33,2024-03-26 07:40:00,2024-03-26,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326075001,0.62,1012.31,39.92,46.78,29720.5,533.8,26.03,116.86,2024-03-26 07:50:00,2024-03-26,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326080001,0.42,1012.37,40.91,44.67,35440.18,600.82,28.28,119.39,2024-03-26 08:00:00,2024-03-26,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326081001,0.66,1012.55,41.61,42.66,43322.94,698.85,30.51,121.92,2024-03-26 08:10:00,2024-03-26,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326082001,0.38,1012.62,42.04,40.65,40155.57,532.98,32.74,124.45,2024-03-26 08:20:00,2024-03-26,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326083001,0.42,1012.64,41.42,40.81,58559.16,919.52,34.95,126.98,2024-03-26 08:30:00,2024-03-26,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326084001,0.06,1012.57,43.68,38.54,66729.83,1047.51,37.14,129.51,2024-03-26 08:40:00,2024-03-26,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240326085001,0.38,1012.54,45.83,35.28,73861.09,1152.78,39.32,132.04,2024-03-26 08:50:00,2024-03-26,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327070001,0.0,1016.6,20.11,100.0,5764.63,9.72,15.11,104.51,2024-03-27 07:00:00,2024-03-27,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327071001,0.0,1016.67,20.47,100.0,6864.0,13.81,17.39,107.04,2024-03-27 07:10:00,2024-03-27,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327072001,0.0,1016.81,20.71,100.0,6779.17,13.4,19.67,109.58,2024-03-27 07:20:00,2024-03-27,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327073001,0.0,1016.79,21.19,100.0,9277.67,24.97,21.94,112.12,2024-03-27 07:30:00,2024-03-27,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327074001,0.0,1016.85,21.66,100.0,11232.41,35.69,24.2,114.66,2024-03-27 07:40:00,2024-03-27,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327075001,0.0,1016.76,22.07,100.0,15596.33,68.24,26.46,117.19,2024-03-27 07:50:00,2024-03-27,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327080001,0.0,1016.76,23.49,100.0,17439.17,84.22,28.72,119.73,2024-03-27 08:00:00,2024-03-27,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327081001,0.0,1016.81,24.37,99.54,16982.33,80.68,30.96,122.27,2024-03-27 08:10:00,2024-03-27,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327082001,0.0,1016.79,24.82,95.03,16012.92,72.44,33.19,124.81,2024-03-27 08:20:00,2024-03-27,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327083001,0.0,1016.88,25.27,90.49,17245.08,83.8,35.42,127.34,2024-03-27 08:30:00,2024-03-27,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327084001,0.0,1016.94,25.68,86.52,18498.83,96.01,37.62,129.88,2024-03-27 08:40:00,2024-03-27,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240327085001,0.0,1016.98,26.32,83.08,20483.25,117.48,39.81,132.42,2024-03-27 08:50:00,2024-03-27,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328070001,0.06,1007.4,27.57,93.81,11221.67,185.67,15.11,103.83,2024-03-28 07:00:00,2024-03-28,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328071001,0.0,1007.56,28.5,83.37,12139.33,245.75,17.39,106.38,2024-03-28 07:10:00,2024-03-28,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328072001,0.0,1007.61,29.85,75.54,13639.0,336.07,19.67,108.93,2024-03-28 07:20:00,2024-03-28,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328073001,0.06,1007.61,31.1,67.53,15279.5,426.27,21.94,111.47,2024-03-28 07:30:00,2024-03-28,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328074001,0.02,1007.52,31.32,63.48,18646.85,523.63,24.2,114.02,2024-03-28 07:40:00,2024-03-28,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328075001,0.02,1007.55,32.38,59.94,27081.92,633.78,26.46,116.57,2024-03-28 07:50:00,2024-03-28,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328080001,0.0,1007.58,33.34,55.98,35927.66,761.62,28.72,119.12,2024-03-28 08:00:00,2024-03-28,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328081001,0.02,1007.49,35.12,52.31,46825.8,929.63,30.96,121.66,2024-03-28 08:10:00,2024-03-28,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328082001,0.0,1007.49,37.6,46.87,56891.75,1084.89,33.19,124.21,2024-03-28 08:20:00,2024-03-28,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328083001,0.0,1007.5,39.73,42.54,65870.04,1196.58,35.42,126.76,2024-03-28 08:30:00,2024-03-28,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328084001,0.0,1007.56,40.25,39.47,71680.94,1264.57,37.62,129.31,2024-03-28 08:40:00,2024-03-28,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240328085001,0.0,1007.58,41.12,37.53,76386.59,1282.4,39.81,131.85,2024-03-28 08:50:00,2024-03-28,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329070001,0.0,1007.66,23.2,100.0,7295.17,14.62,15.74,104.06,2024-03-29 07:00:00,2024-03-29,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329071001,0.0,1007.72,23.49,100.0,7382.0,14.25,18.02,106.61,2024-03-29 07:10:00,2024-03-29,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329072001,0.0,1007.98,23.91,100.0,8109.08,17.75,20.3,109.15,2024-03-29 07:20:00,2024-03-29,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329073001,0.0,1008.1,24.49,100.0,8267.5,18.2,22.58,111.69,2024-03-29 07:30:00,2024-03-29,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329074001,0.0,1008.32,24.94,100.0,9522.5,23.48,24.85,114.24,2024-03-29 07:40:00,2024-03-29,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329075001,0.0,1008.4,25.51,100.0,11317.33,34.88,27.11,116.78,2024-03-29 07:50:00,2024-03-29,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329080001,0.0,1008.55,26.26,100.0,10018.0,27.58,29.37,119.33,2024-03-29 08:00:00,2024-03-29,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329081001,0.0,1008.77,26.11,100.0,8487.92,20.44,31.62,121.87,2024-03-29 08:10:00,2024-03-29,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329082001,0.0,1008.89,26.47,100.0,11821.5,37.83,33.86,124.41,2024-03-29 08:20:00,2024-03-29,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329083001,0.0,1008.99,27.03,99.92,7162.69,14.5,36.09,126.96,2024-03-29 08:30:00,2024-03-29,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329084001,0.0,1009.05,26.98,98.65,7240.25,15.29,38.31,129.5,2024-03-29 08:40:00,2024-03-29,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240329085001,0.0,1009.05,26.96,97.8,10520.58,29.72,40.51,132.05,2024-03-29 08:50:00,2024-03-29,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330070001,0.0,1010.74,21.47,100.0,3293.0,3.31,15.74,103.46,2024-03-30 07:00:00,2024-03-30,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330071001,0.0,1010.79,21.52,100.0,4032.25,4.88,18.02,106.03,2024-03-30 07:10:00,2024-03-30,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330072001,0.0,1010.85,21.83,100.0,6025.75,10.72,20.3,108.59,2024-03-30 07:20:00,2024-03-30,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330073001,0.0,1011.03,22.27,100.0,6816.42,13.55,22.58,111.15,2024-03-30 07:30:00,2024-03-30,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330074001,0.0,1011.11,22.44,100.0,7219.17,15.08,24.85,113.72,2024-03-30 07:40:00,2024-03-30,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330075001,0.0,1011.37,22.61,100.0,6724.25,13.12,27.11,116.28,2024-03-30 07:50:00,2024-03-30,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330080001,0.0,1011.42,22.68,100.0,7329.75,15.24,29.37,118.85,2024-03-30 08:00:00,2024-03-30,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330081001,0.0,1011.28,23.08,100.0,9482.58,24.57,31.62,121.41,2024-03-30 08:10:00,2024-03-30,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330082001,0.0,1011.44,23.89,100.0,10164.48,28.44,33.86,123.97,2024-03-30 08:20:00,2024-03-30,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330083001,0.0,1011.51,24.63,100.0,12890.74,44.98,36.09,126.54,2024-03-30 08:30:00,2024-03-30,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330084001,0.0,1011.62,25.25,100.0,13528.5,49.57,38.31,129.1,2024-03-30 08:40:00,2024-03-30,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240330085001,0.0,1011.78,25.16,100.0,13935.09,51.64,40.51,131.67,2024-03-30 08:50:00,2024-03-30,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331070001,0.0,1006.68,28.5,96.68,14083.67,108.04,15.74,103.69,2024-03-31 07:00:00,2024-03-31,3,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331071001,0.0,1006.82,27.67,89.28,10236.33,39.08,18.02,106.25,2024-03-31 07:10:00,2024-03-31,3,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331072001,0.0,1006.87,25.62,93.74,8913.08,23.95,20.3,108.81,2024-03-31 07:20:00,2024-03-31,3,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331073001,0.0,1006.72,24.35,99.7,7973.83,18.72,22.58,111.37,2024-03-31 07:30:00,2024-03-31,3,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331074001,0.0,1006.89,23.74,100.0,8999.33,22.77,24.85,113.94,2024-03-31 07:40:00,2024-03-31,3,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331075001,0.0,1007.12,24.17,100.0,12671.08,51.61,27.11,116.5,2024-03-31 07:50:00,2024-03-31,3,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331080001,0.0,1007.09,25.19,100.0,13895.18,58.3,29.37,119.06,2024-03-31 08:00:00,2024-03-31,3,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331081001,0.0,1007.02,25.89,100.0,18514.54,108.8,31.62,121.62,2024-03-31 08:10:00,2024-03-31,3,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331082001,0.0,1007.09,26.79,98.86,21137.92,138.12,33.86,124.18,2024-03-31 08:20:00,2024-03-31,3,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331083001,0.0,1007.19,28.4,92.26,21745.25,135.47,36.09,126.74,2024-03-31 08:30:00,2024-03-31,3,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331084001,0.0,1007.16,29.58,83.49,39652.13,464.0,38.31,129.3,2024-03-31 08:40:00,2024-03-31,3,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240331085001,0.0,1007.09,33.87,71.2,66580.34,1062.49,40.51,131.86,2024-03-31 08:50:00,2024-03-31,3,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401070001,0.0,1009.88,20.2,100.0,1456.42,0.65,16.37,104.02,2024-04-01 07:00:00,2024-04-01,4,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401071001,0.0,1009.94,20.1,100.0,1170.67,0.42,18.65,106.59,2024-04-01 07:10:00,2024-04-01,4,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401072001,0.0,1009.94,20.1,100.0,1174.0,0.39,20.94,109.16,2024-04-01 07:20:00,2024-04-01,4,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401073001,0.0,1010.43,19.98,100.0,1414.35,0.56,23.21,111.73,2024-04-01 07:30:00,2024-04-01,4,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401074001,0.0,1010.34,19.92,100.0,2806.17,2.23,25.49,114.31,2024-04-01 07:40:00,2024-04-01,4,7,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401075001,0.0,1010.58,20.18,100.0,3456.42,3.23,27.76,116.88,2024-04-01 07:50:00,2024-04-01,4,7,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401080001,0.0,1010.56,20.44,100.0,3785.5,3.8,30.02,119.45,2024-04-01 08:00:00,2024-04-01,4,8,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401081001,0.0,1010.22,20.69,100.0,3741.83,3.63,32.28,122.02,2024-04-01 08:10:00,2024-04-01,4,8,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401082001,0.0,1010.65,20.87,100.0,3544.91,3.41,34.53,124.59,2024-04-01 08:20:00,2024-04-01,4,8,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401083001,0.0,1010.44,20.85,100.0,6177.58,10.65,36.77,127.16,2024-04-01 08:30:00,2024-04-01,4,8,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401084001,0.0,1010.36,21.34,100.0,8953.67,21.83,38.99,129.73,2024-04-01 08:40:00,2024-04-01,4,8,40,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240401085001,0.0,1010.61,22.01,100.0,9094.5,23.01,41.2,132.3,2024-04-01 08:50:00,2024-04-01,4,8,50,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240402070001,0.0,1007.73,28.74,99.87,11827.58,168.86,16.37,103.33,2024-04-02 07:00:00,2024-04-02,4,7,0,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240402071001,0.0,1007.84,31.28,85.43,13290.0,227.47,18.65,105.91,2024-04-02 07:10:00,2024-04-02,4,7,10,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240402072001,0.0,1007.93,32.4,71.62,14070.19,297.37,20.94,108.48,2024-04-02 07:20:00,2024-04-02,4,7,20,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20240402073001,0.0,1008.12,33.42,65.67,15737.67,392.16,23.21,111.06,2024-04-02 07:30:00,2024-04-02,4,7,30,01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
